,LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
95,96,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
96,97,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
97,98,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
98,99,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
99,100,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
100,101,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
101,102,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000007_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
102,103,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
103,104,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
104,105,2015-10-18,"18:01:53,885",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
105,106,2015-10-18,"18:01:53,885",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"mapResourceRequest:<memory:1024, vCores:1>","44    E69
Name: EventId, dtype: object","44    <*> vCores:1>
Name: EventTemplate, dtype: object"
106,107,2015-10-18,"18:01:53,900",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,"Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist","45    E85
Name: EventId, dtype: object","45    Event Writer setup for JobId: job_144514442372...
Name: EventTemplate, dtype: object"
107,108,2015-10-18,"18:01:53,900",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"reduceResourceRequest:<memory:1024, vCores:1>","44    E69
Name: EventId, dtype: object","44    <*> vCores:1>
Name: EventTemplate, dtype: object"
108,109,2015-10-18,"18:01:54,791",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:1 ScheduledMaps:10 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,"46    E86
Name: EventId, dtype: object","46    <*> Scheduling: <*> <*> <*> <*> AssignedReds:0...
Name: EventTemplate, dtype: object"
109,110,2015-10-18,"18:01:54,838",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:10240, vCores:-17> knownNMs=4","47    E87
Name: EventId, dtype: object","47    getResources() for application_1445144423722_0...
Name: EventTemplate, dtype: object"
110,111,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:10240, vCores:-17>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
111,112,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
112,113,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:10240, vCores:-17>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
113,114,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
114,115,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,"50    E71
Name: EventId, dtype: object","50    Got allocated containers <*>
Name: EventTemplate, dtype: object"
115,116,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,"51    E72
Name: EventId, dtype: object","51    Resolved 04DN8IQ.fareast.corp.microsoft.com to...
Name: EventTemplate, dtype: object"
116,117,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0,"52    E20
Name: EventId, dtype: object","52    Assigned container <*> to <*>
Name: EventTemplate, dtype: object"
117,118,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:8192, vCores:-19>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
118,119,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
119,120,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:1 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:1 ContRel:0 HostLocal:0 RackLocal:1,"46    E86
Name: EventId, dtype: object","46    <*> Scheduling: <*> <*> <*> <*> AssignedReds:0...
Name: EventTemplate, dtype: object"
120,121,2015-10-18,"18:01:57,072",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,"53    E21
Name: EventId, dtype: object","53    Resolved 04DN8IQ.fareast.corp.microsoft.com to...
Name: EventTemplate, dtype: object"
121,122,2015-10-18,"18:01:57,104",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar,"54    E88
Name: EventId, dtype: object","54    The job-jar file on the remote FS is hdfs://ms...
Name: EventTemplate, dtype: object"
122,123,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml,"55    E89
Name: EventId, dtype: object","55    The job-conf file on the remote FS is /tmp/had...
Name: EventTemplate, dtype: object"
123,124,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Adding #0 tokens and #1 secret keys for NM use for launching container,"56    E22
Name: EventId, dtype: object","56    Adding #0 tokens and #1 secret keys for NM use...
Name: EventTemplate, dtype: object"
124,125,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Size of containertokens_dob is 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
125,126,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Putting shuffle token in serviceData,"57    E73
Name: EventId, dtype: object","57    Putting shuffle token in serviceData
Name: EventTemplate, dtype: object"
126,127,2015-10-18,"18:01:57,260",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
127,128,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000002 taskAttempt attempt_1445144423722_0020_m_000000_0,"58    E90
Name: EventId, dtype: object","58    Processing the event EventType: <*> for contai...
Name: EventTemplate, dtype: object"
128,129,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000000_0,"59    E23
Name: EventId, dtype: object","59    Launching <*>
Name: EventTemplate, dtype: object"
129,130,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:54883,"60    E44
Name: EventId, dtype: object","60    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
130,131,2015-10-18,"18:01:57,447",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000000_0 : 13562,"61    E24
Name: EventId, dtype: object","61    Shuffle port returned by ContainerManager for ...
Name: EventTemplate, dtype: object"
131,132,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000000_0] using containerId: [container_1445144423722_0020_01_000002 on NM: [04DN8IQ.fareast.corp.microsoft.com:54883],"62    E91
Name: EventId, dtype: object","62    TaskAttempt: [attempt_1445144423722_0020_m_000...
Name: EventTemplate, dtype: object"
132,133,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
133,134,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000000,"63    E28
Name: EventId, dtype: object","63    ATTEMPT_START <*>
Name: EventTemplate, dtype: object"
134,135,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING,"42    E17
Name: EventId, dtype: object","42    <*> Task Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
135,136,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:7168, vCores:-20> knownNMs=4","47    E87
Name: EventId, dtype: object","47    getResources() for application_1445144423722_0...
Name: EventTemplate, dtype: object"
136,137,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:7168, vCores:-20>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
137,138,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
138,139,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,"50    E71
Name: EventId, dtype: object","50    Got allocated containers <*>
Name: EventTemplate, dtype: object"
139,140,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,"64    E25
Name: EventId, dtype: object","64    Resolved MININT-FNANLI5.fareast.corp.microsoft...
Name: EventTemplate, dtype: object"
140,141,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000003 to attempt_1445144423722_0020_m_000001_0,"52    E20
Name: EventId, dtype: object","52    Assigned container <*> to <*>
Name: EventTemplate, dtype: object"
141,142,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:5120, vCores:-22>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
142,143,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
143,144,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:8 ScheduledReds:0 AssignedMaps:2 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:2 ContRel:0 HostLocal:0 RackLocal:2,"46    E86
Name: EventId, dtype: object","46    <*> Scheduling: <*> <*> <*> <*> AssignedReds:0...
Name: EventTemplate, dtype: object"
144,145,2015-10-18,"18:01:58,916",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,"65    E26
Name: EventId, dtype: object","65    Resolved MININT-FNANLI5.fareast.corp.microsoft...
Name: EventTemplate, dtype: object"
145,146,2015-10-18,"18:01:58,916",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
146,147,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000003 taskAttempt attempt_1445144423722_0020_m_000001_0,"58    E90
Name: EventId, dtype: object","58    Processing the event EventType: <*> for contai...
Name: EventTemplate, dtype: object"
147,148,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000001_0,"59    E23
Name: EventId, dtype: object","59    Launching <*>
Name: EventTemplate, dtype: object"
148,149,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,"66    E27
Name: EventId, dtype: object","66    Opening proxy : MININT-FNANLI5.fareast.corp.mi...
Name: EventTemplate, dtype: object"
