,LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
96,97,Jul,1,11:39:47,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,"299    E356
Name: EventId, dtype: object","299    IOThunderboltSwitch<0>(0x0)::listenerCallback ...
Name: EventTemplate, dtype: object"
97,98,Jul,1,11:39:47,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,"433    E5
Name: EventId, dtype: object","433    IO80211AWDLPeerManager::setAwdlOperatingMode S...
Name: EventTemplate, dtype: object"
98,99,Jul,1,11:39:48,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,"330    E116
Name: EventId, dtype: object","330    en0::IO80211Interface::postMessage bssid changed
Name: EventTemplate, dtype: object"
99,100,Jul,1,11:39:48,calvisitor-10-105-160-95,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc19060 125.39.133.143:14000,"107    E395
Name: EventId, dtype: object","107    __42-[NETClientConnection evaluateCrazyIvan46]...
Name: EventTemplate, dtype: object"
100,101,Jul,1,11:39:48,calvisitor-10-105-160-95,kernel,0,,ARPT: 626132.740936: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],"115    E255
Name: EventId, dtype: object","115    ARPT: <*> <*> <*>
Name: EventTemplate, dtype: object"
101,102,Jul,1,11:41:26,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","121    E262
Name: EventId, dtype: object","121    Setting BTCoex Config: enable_2G:1, profile_2g...
Name: EventTemplate, dtype: object"
102,103,Jul,1,11:41:54,calvisitor-10-105-160-95,kernel,0,,Sandbox: com.apple.Addres(31432) deny(1) network-outbound /private/var/run/mDNSResponder,"177    E198
Name: EventId, dtype: object","177    Sandbox: <*> deny(1) <*> <*>
Name: EventTemplate, dtype: object"
103,104,Jul,1,11:41:55,calvisitor-10-105-160-95,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","207    E85
Name: EventId, dtype: object","207    IO80211AWDLPeerManager::setAwdlSuspendedMode()...
Name: EventTemplate, dtype: object"
104,105,Jul,1,11:43:08,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),"255    E203
Name: EventId, dtype: object","255    Captive: [CNInfoNetworkActive:1748] en0: SSID ...
Name: EventTemplate, dtype: object"
105,106,Jul,1,11:43:23,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16227 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
106,107,Jul,1,11:44:20,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,"299    E356
Name: EventId, dtype: object","299    IOThunderboltSwitch<0>(0x0)::listenerCallback ...
Name: EventTemplate, dtype: object"
107,108,Jul,1,11:44:25,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,"330    E116
Name: EventId, dtype: object","330    en0::IO80211Interface::postMessage bssid changed
Name: EventTemplate, dtype: object"
108,109,Jul,1,11:44:26,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,"77    E150
Name: EventId, dtype: object","77    IO80211AWDLPeerManager::setAwdlOperatingMode S...
Name: EventTemplate, dtype: object"
109,110,Jul,1,11:46:16,calvisitor-10-105-160-95,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,"425    E361
Name: EventId, dtype: object","425    -[NetworkAnalyticsEngine _writeJournalRecord:f...
Name: EventTemplate, dtype: object"
110,111,Jul,1,11:46:16,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,"54    E113
Name: EventId, dtype: object","54    <*> - <*> = <*>
Name: EventTemplate, dtype: object"
111,112,Jul,1,11:46:19,authorMacBook-Pro,sharingd,30299,,11:46:19.229 : Finished generating hashes,"379    E117
Name: EventId, dtype: object","379    <*> : <*> <*> <*>
Name: EventTemplate, dtype: object"
112,113,Jul,1,11:46:21,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,"233    E177
Name: EventId, dtype: object","233    Captive: CNPluginHandler en0: <*>
Name: EventTemplate, dtype: object"
113,114,Jul,1,11:46:36,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16034 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
114,115,Jul,1,11:46:48,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1277 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
115,116,Jul,1,11:47:56,authorMacBook-Pro,kernel,0,,ARPT: 626380.467130: ARPT: Wake Reason: Wake on Scan offload,"227    E41
Name: EventId, dtype: object","227    ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>
Name: EventTemplate, dtype: object"
116,117,Jul,1,11:48:28,calvisitor-10-105-160-95,AddressBookSourceSync,31471,,Unrecognized attribute value: t:AbchPersonItemType,"99    E142
Name: EventId, dtype: object","99    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
117,118,Jul,1,11:48:43,calvisitor-10-105-160-95,kernel,0,,"PM response took 1938 ms (54, powerd)","199    E42
Name: EventId, dtype: object","199    PM response took <*> ms <*> <*>
Name: EventTemplate, dtype: object"
118,119,Jul,1,11:49:29,calvisitor-10-105-160-95,QQ,10018,,tcp_connection_destination_perform_socket_connect 19110 connectx to 183.57.48.75:80@0 failed: [50] Network is down,"388    E303
Name: EventId, dtype: object","388    tcp_connection_destination_perform_socket_conn...
Name: EventTemplate, dtype: object"
119,120,Jul,1,11:49:29,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,"89    E263
Name: EventId, dtype: object","89    AirPort: Link Down on en0. Reason 8 (Disassoci...
Name: EventTemplate, dtype: object"
120,121,Jul,1,11:49:29,authorMacBook-Pro,sharingd,30299,,11:49:29.473 : BTLE scanner Powered On,"379    E117
Name: EventId, dtype: object","379    <*> : <*> <*> <*>
Name: EventTemplate, dtype: object"
121,122,Jul,1,11:49:29,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","66    E46
Name: EventId, dtype: object","66    USBMSC Identifier (non-unique): 000000000820 0...
Name: EventTemplate, dtype: object"
122,123,Jul,1,11:49:29,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,"263    E257
Name: EventId, dtype: object","263    __73-[NetworkAnalyticsEngine observeValueForKe...
Name: EventTemplate, dtype: object"
123,124,Jul,1,11:49:30,authorMacBook-Pro,corecaptured,31480,,CCXPCService::setStreamEventHandler Registered for notification callback.,"53    E118
Name: EventId, dtype: object","53    CCXPCService::setStreamEventHandler Registered...
Name: EventTemplate, dtype: object"
124,125,Jul,1,11:49:30,authorMacBook-Pro,Dropbox,24019,,[0701/114930:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,"78    E264
Name: EventId, dtype: object","78    <*> Failed to read DnsConfig.
Name: EventTemplate, dtype: object"
125,126,Jul,1,11:49:35,calvisitor-10-105-160-95,cdpd,11807,,Saw change in network reachability (isReachable=2),"40    E47
Name: EventId, dtype: object","40    Saw change in network reachability (isReachabl...
Name: EventTemplate, dtype: object"
126,127,Jul,1,11:51:02,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),"191    E265
Name: EventId, dtype: object","191    [HID] [ATC] AppleDeviceManagementHIDEventServi...
Name: EventTemplate, dtype: object"
127,128,Jul,1,11:51:07,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,"165    E6
Name: EventId, dtype: object","165    en0: BSSID changed to <*>
Name: EventTemplate, dtype: object"
128,129,Jul,1,11:51:11,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15759 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
129,130,Jul,1,11:51:12,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4439 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
130,131,Jul,1,11:51:22,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4429 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
131,132,Jul,1,11:51:25,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31496,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
132,133,Jul,1,11:53:45,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,"430    E86
Name: EventId, dtype: object","430    AppleThunderboltGenericHAL::earlyWake - comple...
Name: EventTemplate, dtype: object"
133,134,Jul,1,11:53:45,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","121    E262
Name: EventId, dtype: object","121    Setting BTCoex Config: enable_2G:1, profile_2g...
Name: EventTemplate, dtype: object"
134,135,Jul,1,11:53:49,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,"273    E266
Name: EventId, dtype: object","273    -[NETClientConnection effectiveBundleID] using...
Name: EventTemplate, dtype: object"
135,136,Jul,1,11:55:14,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,"89    E263
Name: EventId, dtype: object","89    AirPort: Link Down on en0. Reason 8 (Disassoci...
Name: EventTemplate, dtype: object"
136,137,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
137,138,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
138,139,Jul,1,11:58:27,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626625.204595: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3034132215, Ack 528237229, Win size 278","4    E396
Name: EventId, dtype: object","4    ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated ...
Name: EventTemplate, dtype: object"
139,140,Jul,1,11:58:27,authorMacBook-Pro,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring.","312    E326
Name: EventId, dtype: object","312    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
140,141,Jul,1,12:12:04,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,"418    E83
Name: EventId, dtype: object","418    <*> - <*> = <*>
Name: EventTemplate, dtype: object"
141,142,Jul,1,12:12:21,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","73    E398
Name: EventId, dtype: object","73    SOSAccountThisDeviceCanSyncWithCircle sync wit...
Name: EventTemplate, dtype: object"
142,143,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 427826 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
143,144,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2350 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
144,145,Jul,1,12:39:29,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1542 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
145,146,Jul,1,12:39:55,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1428 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
146,147,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 19:52:56, sleep 2017/7/1 19:40:18","332    E267
Name: EventId, dtype: object","332    RTC: Maintenance <*> <*> sleep <*> <*>
Name: EventTemplate, dtype: object"
147,148,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::wakeEventHandlerThread,"186    E132
Name: EventId, dtype: object","186    AppleCamIn::wakeEventHandlerThread
Name: EventTemplate, dtype: object"
148,149,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"en0: channel changed to 132,+1","20    E143
Name: EventId, dtype: object","20    en0: channel changed to <*>
Name: EventTemplate, dtype: object"
149,150,Jul,1,12:53:53,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","68    E202
Name: EventId, dtype: object","68    ARPT: <*> wl0: setup_keepalive: interval 900, ...
Name: EventTemplate, dtype: object"
150,151,Jul,1,13:06:35,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Up on awdl0,"261    E166
Name: EventId, dtype: object","261    AirPort: Link Up on awdl0
Name: EventTemplate, dtype: object"
151,152,Jul,1,13:20:12,calvisitor-10-105-160-95,sharingd,30299,,13:20:12.402 : BTLE scanner Powered On,"183    E3
Name: EventId, dtype: object","183    <*> : <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
152,153,Jul,1,13:20:12,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 424575 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
153,154,Jul,1,13:20:31,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31588,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
154,155,Jul,1,13:20:33,calvisitor-10-105-160-95,sandboxd,129,[31588],com.apple.Addres(31588) deny network-outbound /private/var/run/mDNSResponder,"345    E242
Name: EventId, dtype: object","345    <*> deny network-outbound /private/var/run/mDN...
Name: EventTemplate, dtype: object"
155,156,Jul,1,13:34:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31595,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
156,157,Jul,1,13:41:48,calvisitor-10-105-160-95,kernel,0,,RTC: PowerByCalendarDate setting ignored,"231    E131
Name: EventId, dtype: object","231    <*> <*>
Name: EventTemplate, dtype: object"
157,158,Jul,1,13:41:58,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,"11    E39
Name: EventId, dtype: object","11    Thermal pressure state: <*> Memory pressure st...
Name: EventTemplate, dtype: object"
158,159,Jul,1,13:42:01,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Active',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
159,160,Jul,1,13:42:41,calvisitor-10-105-160-95,kernel,0,,ARPT: 627141.702095: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,"240    E251
Name: EventId, dtype: object","240    ARPT: <*> wl0: MDNS: IPV6 Addr: 2607:f140:6000...
Name: EventTemplate, dtype: object"
160,161,Jul,1,13:44:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31608,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
