,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
112,113,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
113,114,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
114,115,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
115,116,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
116,117,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
117,118,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
118,119,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
119,120,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
120,121,Jun,18,02:08:10,combo,ftpd,31272.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
121,122,Jun,18,02:08:10,combo,ftpd,31273.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
122,123,Jun,18,02:08:10,combo,ftpd,31274.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
123,124,Jun,18,02:08:10,combo,ftpd,31275.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
124,125,Jun,18,02:08:10,combo,ftpd,31276.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
125,126,Jun,18,02:08:10,combo,ftpd,31277.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
126,127,Jun,18,02:08:10,combo,ftpd,31278.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
127,128,Jun,18,02:08:11,combo,ftpd,31279.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
128,129,Jun,18,02:08:11,combo,ftpd,31280.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
129,130,Jun,18,02:08:11,combo,ftpd,31281.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
130,131,Jun,18,02:08:11,combo,ftpd,31282.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
131,132,Jun,18,02:08:11,combo,ftpd,31283.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
132,133,Jun,18,02:08:12,combo,ftpd,31284.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
133,134,Jun,18,02:08:12,combo,ftpd,31285.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
134,135,Jun,18,02:08:12,combo,ftpd,31286.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,"31    E10
Name: EventId, dtype: object","31    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
135,136,Jun,18,02:23:10,combo,ftpd,31277.0,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,"36    E11
Name: EventId, dtype: object","36    User unknown timed out after 900 seconds at Sa...
Name: EventTemplate, dtype: object"
136,137,Jun,18,04:07:05,combo,su(pam_unix),31791.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
137,138,Jun,18,04:07:06,combo,su(pam_unix),31791.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
138,139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
139,140,Jun,18,04:12:42,combo,su(pam_unix),32164.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
140,141,Jun,18,04:12:43,combo,su(pam_unix),32164.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
141,142,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
142,143,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
143,144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,"10    E12
Name: EventId, dtype: object","10    <*> <*> <*>
Name: EventTemplate, dtype: object"
144,145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,"10    E12
Name: EventId, dtype: object","10    <*> <*> <*>
Name: EventTemplate, dtype: object"
145,146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,"40    E13
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
146,147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
147,148,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
148,149,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
149,150,Jun,20,03:40:59,combo,ftpd,8829.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
150,151,Jun,20,03:40:59,combo,ftpd,8824.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
151,152,Jun,20,03:40:59,combo,ftpd,8828.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
152,153,Jun,20,03:40:59,combo,ftpd,8822.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
153,154,Jun,20,03:40:59,combo,ftpd,8833.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
154,155,Jun,20,03:40:59,combo,ftpd,8827.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
155,156,Jun,20,03:40:59,combo,ftpd,8823.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
156,157,Jun,20,03:40:59,combo,ftpd,8825.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
157,158,Jun,20,03:40:59,combo,ftpd,8826.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
158,159,Jun,20,03:40:59,combo,ftpd,8832.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
159,160,Jun,20,03:40:59,combo,ftpd,8830.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
160,161,Jun,20,03:40:59,combo,ftpd,8831.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
161,162,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
162,163,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
163,164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
164,165,Jun,20,04:08:37,combo,su(pam_unix),9558.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
165,166,Jun,20,04:08:38,combo,su(pam_unix),9558.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
166,167,Jun,20,04:44:39,combo,snmpd,2318.0,Received SNMP packet(s) from 67.170.148.126,"8    E15
Name: EventId, dtype: object","8    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
167,168,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
168,169,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
169,170,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
170,171,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
171,172,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
172,173,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
173,174,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
174,175,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
175,176,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
176,177,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
177,178,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
178,179,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
179,180,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
180,181,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
181,182,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
182,183,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
183,184,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
184,185,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
185,186,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
186,187,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
187,188,Jun,21,04:06:57,combo,su(pam_unix),12098.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
188,189,Jun,21,04:06:58,combo,su(pam_unix),12098.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
189,190,Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
190,191,Jun,21,04:13:03,combo,su(pam_unix),13327.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
191,192,Jun,21,04:13:04,combo,su(pam_unix),13327.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
192,193,Jun,21,08:56:36,combo,sshd(pam_unix),14281.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
193,194,Jun,21,08:56:36,combo,sshd(pam_unix),14279.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
194,195,Jun,21,08:56:36,combo,sshd(pam_unix),14282.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
195,196,Jun,21,08:56:36,combo,sshd(pam_unix),14277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
196,197,Jun,21,08:56:36,combo,sshd(pam_unix),14278.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
197,198,Jun,21,08:56:36,combo,sshd(pam_unix),14280.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
198,199,Jun,22,03:17:26,combo,sshd(pam_unix),16207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"5    E16
Name: EventId, dtype: object","5    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
