,LineId,Time,Component,Pid,Content,EventId,EventTemplate
136,137,20171223-22:15:39:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7024##548365##8661##13881##27183469,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
137,138,20171223-22:15:39:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
138,139,20171223-22:15:39:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127161,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
139,140,20171223-22:15:39:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
140,141,20171223-22:15:39:669,Step_StandReportReceiver,30002312,REPORT : 7025 5015 150475 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
141,142,20171223-22:15:40:349,Step_LSC,30002312,onStandStepChanged 3598,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
142,143,20171223-22:15:40:365,Step_LSC,30002312,onExtend:1514038541000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
143,144,20171223-22:15:40:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
144,145,20171223-22:15:40:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
145,146,20171223-22:15:40:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127182,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
146,147,20171223-22:15:40:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
147,148,20171223-22:15:40:676,Step_StandReportReceiver,30002312,REPORT : 7026 5016 150496 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
148,149,20171223-22:15:40:848,Step_LSC,30002312,onStandStepChanged 3599,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
149,150,20171223-22:15:40:852,Step_LSC,30002312,onExtend:1514038541000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
150,151,20171223-22:15:41:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7026##548365##8661##14071##27184972,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
151,152,20171223-22:15:41:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
152,153,20171223-22:15:41:152,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127204,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
153,154,20171223-22:15:41:153,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
154,155,20171223-22:15:41:153,Step_StandReportReceiver,30002312,REPORT : 7027 5017 150518 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
155,156,20171223-22:15:41:353,Step_LSC,30002312,onStandStepChanged 3600,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
156,157,20171223-22:15:41:358,Step_LSC,30002312,onExtend:1514038542000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
157,158,20171223-22:15:41:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
158,159,20171223-22:15:41:658,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
159,160,20171223-22:15:41:667,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127225,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
160,161,20171223-22:15:41:670,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
161,162,20171223-22:15:41:672,Step_StandReportReceiver,30002312,REPORT : 7028 5017 150539 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
162,163,20171223-22:15:41:848,Step_LSC,30002312,onStandStepChanged 3601,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
163,164,20171223-22:15:41:856,Step_LSC,30002312,onExtend:1514038542000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
164,165,20171223-22:15:42:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7028##548365##8661##14261##27185977,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
165,166,20171223-22:15:42:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
166,167,20171223-22:15:42:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127246,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
167,168,20171223-22:15:42:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
168,169,20171223-22:15:42:165,Step_StandReportReceiver,30002312,REPORT : 7029 5018 150561 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
169,170,20171223-22:15:42:848,Step_LSC,30002312,onStandStepChanged 3602,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
170,171,20171223-22:15:42:852,Step_LSC,30002312,onExtend:1514038543000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
171,172,20171223-22:15:43:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7029##548365##8661##14356##27186469,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
172,173,20171223-22:15:43:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
173,174,20171223-22:15:43:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127268,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
174,175,20171223-22:15:43:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
175,176,20171223-22:15:43:164,Step_StandReportReceiver,30002312,REPORT : 7030 5019 150582 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
176,177,20171223-22:15:43:348,Step_LSC,30002312,onStandStepChanged 3603,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
177,178,20171223-22:15:43:354,Step_LSC,30002312,onExtend:1514038544000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
178,179,20171223-22:15:43:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
179,180,20171223-22:15:43:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
180,181,20171223-22:15:43:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127289,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
181,182,20171223-22:15:43:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
182,183,20171223-22:15:43:679,Step_StandReportReceiver,30002312,REPORT : 7031 5020 150604 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
183,184,20171223-22:15:43:850,Step_LSC,30002312,onStandStepChanged 3604,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
184,185,20171223-22:15:43:861,Step_LSC,30002312,onExtend:1514038544000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
185,186,20171223-22:15:44:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
186,187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
187,188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
188,189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
189,190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
190,191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
191,192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
192,193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
193,194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
194,195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
195,196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
196,197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
197,198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
198,199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
199,200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
200,201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
201,202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
202,203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
203,204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
204,205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
205,206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
206,207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
207,208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
208,209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
209,210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
210,211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
211,212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
212,213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
213,214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
214,215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
215,216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
216,217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
217,218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
218,219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
219,220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,"1    E4
Name: EventId, dtype: object","1    <*> <*> 0 4
Name: EventTemplate, dtype: object"
220,221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
221,222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
222,223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
223,224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
