,LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
100,101,03-17,16:13:46.145,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
101,102,03-17,16:13:46.146,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
102,103,03-17,16:13:46.146,2227,2227,I,PanelView,"onTouchEvent::0, x=271.0, y=14.0","174    E35
Name: EventId, dtype: object","174    onTouchEvent::0, x=271.0, y=14.0
Name: EventTemplate, dtype: object"
103,104,03-17,16:13:46.148,2227,2227,I,PanelView,schedulePeek,"137    E107
Name: EventId, dtype: object","137    <*>
Name: EventTemplate, dtype: object"
104,105,03-17,16:13:46.153,1702,2113,V,AudioManager,getRingtonePlayer...,"49    E104
Name: EventId, dtype: object","49    <*>
Name: EventTemplate, dtype: object"
105,106,03-17,16:13:46.155,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,"157    E58
Name: EventId, dtype: object","157    disable: < expand <*> alerts <*> back home rec...
Name: EventTemplate, dtype: object"
106,107,03-17,16:13:46.155,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
107,108,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","108    E164
Name: EventId, dtype: object","108    updateLightsLocked,mInCall =false,mScreenOn = ...
Name: EventTemplate, dtype: object"
108,109,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,turn off notificationLight","58    E105
Name: EventId, dtype: object","58    updateLightsLocked,turn off notificationLight
Name: EventTemplate, dtype: object"
109,110,03-17,16:13:46.159,1702,3137,V,AudioManager,getRingtonePlayer...,"49    E104
Name: EventId, dtype: object","49    <*>
Name: EventTemplate, dtype: object"
110,111,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","108    E164
Name: EventId, dtype: object","108    updateLightsLocked,mInCall =false,mScreenOn = ...
Name: EventTemplate, dtype: object"
111,112,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,turn off notificationLight","58    E105
Name: EventId, dtype: object","58    updateLightsLocked,turn off notificationLight
Name: EventTemplate, dtype: object"
112,113,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529","119    E52
Name: EventId, dtype: object","119    <*> previousNotificationEnd:0.0, <*> location:...
Name: EventTemplate, dtype: object"
113,114,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:180, i:0","32    E136
Name: EventId, dtype: object","32    <*> i:0
Name: EventTemplate, dtype: object"
114,115,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
115,116,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"178    E106
Name: EventId, dtype: object","178    <*> <*>
Name: EventTemplate, dtype: object"
116,117,03-17,16:13:46.232,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
117,118,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","182    E10
Name: EventId, dtype: object","182    setSystemUiVisibility <*> mask=ffffffff <*> <*...
Name: EventTemplate, dtype: object"
118,119,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600","3    E65
Name: EventId, dtype: object","3    <*> <*>
Name: EventTemplate, dtype: object"
119,120,03-17,16:13:46.241,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
120,121,03-17,16:13:46.242,2227,2227,I,PanelView,onExpandingStarted,"137    E107
Name: EventId, dtype: object","137    <*>
Name: EventTemplate, dtype: object"
121,122,03-17,16:13:46.250,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
122,123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,"137    E107
Name: EventId, dtype: object","137    <*>
Name: EventTemplate, dtype: object"
123,124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,"12    E2
Name: EventId, dtype: object","12    Destroying surface Surface(name=com.tencent.qt...
Name: EventTemplate, dtype: object"
124,125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
125,126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479","92    E16
Name: EventId, dtype: object","92    <*> previousNotificationEnd:0.0, <*> location:...
Name: EventTemplate, dtype: object"
126,127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:130, i:0","32    E136
Name: EventId, dtype: object","32    <*> i:0
Name: EventTemplate, dtype: object"
127,128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
128,129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"178    E106
Name: EventId, dtype: object","178    <*> <*>
Name: EventTemplate, dtype: object"
129,130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
130,131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452","92    E16
Name: EventId, dtype: object","92    <*> previousNotificationEnd:0.0, <*> location:...
Name: EventTemplate, dtype: object"
131,132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:103, i:0","32    E136
Name: EventId, dtype: object","32    <*> i:0
Name: EventTemplate, dtype: object"
132,133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
133,134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"178    E106
Name: EventId, dtype: object","178    <*> <*>
Name: EventTemplate, dtype: object"
134,135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
135,136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418","92    E16
Name: EventId, dtype: object","92    <*> previousNotificationEnd:0.0, <*> location:...
Name: EventTemplate, dtype: object"
136,137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:69, i:0","32    E136
Name: EventId, dtype: object","32    <*> i:0
Name: EventTemplate, dtype: object"
137,138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
138,139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"178    E106
Name: EventId, dtype: object","178    <*> <*>
Name: EventTemplate, dtype: object"
139,140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
140,141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379","92    E16
Name: EventId, dtype: object","92    <*> previousNotificationEnd:0.0, <*> location:...
Name: EventTemplate, dtype: object"
141,142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:30, i:0","32    E136
Name: EventId, dtype: object","32    <*> i:0
Name: EventTemplate, dtype: object"
142,143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
143,144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"178    E106
Name: EventId, dtype: object","178    <*> <*>
Name: EventTemplate, dtype: object"
144,145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
145,146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338","92    E16
Name: EventId, dtype: object","92    <*> previousNotificationEnd:0.0, <*> location:...
Name: EventTemplate, dtype: object"
146,147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0","32    E136
Name: EventId, dtype: object","32    <*> i:0
Name: EventTemplate, dtype: object"
147,148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
148,149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"178    E106
Name: EventId, dtype: object","178    <*> <*>
Name: EventTemplate, dtype: object"
149,150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
150,151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
151,152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
152,153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
153,154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
154,155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
155,156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
156,157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,"33    E98
Name: EventId, dtype: object","33    <*>
Name: EventTemplate, dtype: object"
157,158,03-17,16:13:46.398,2227,2227,I,PanelView,"onTouchEvent::1, x=296.0, y=327.0","95    E165
Name: EventId, dtype: object","95    onTouchEvent::1, x=296.0, y=327.0
Name: EventTemplate, dtype: object"
158,159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,"10    E137
Name: EventId, dtype: object","10    cancelPeek: false
Name: EventTemplate, dtype: object"
159,160,03-17,16:13:46.398,2227,2227,I,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false","116    E17
Name: EventId, dtype: object","116    flingToHeight: vel=2849.079, expand=true, targ...
Name: EventTemplate, dtype: object"
160,161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,"18    E138
Name: EventId, dtype: object","18    onTrackingStopped: true
Name: EventTemplate, dtype: object"
161,162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
162,163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
163,164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
164,165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
165,166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
166,167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
167,168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
168,169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
169,170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
170,171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
171,172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
172,173,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
173,174,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0","80    E159
Name: EventId, dtype: object","80    updateClipping <*> getTopPadding=333.0, <*>
Name: EventTemplate, dtype: object"
174,175,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
