,LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
115,116,Dec,10,07:28:51,LabSZ,24285,Failed password for root from 112.95.230.3 port 53584 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
116,117,Dec,10,07:28:51,LabSZ,24285,Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
117,118,Dec,10,07:32:24,LabSZ,24287,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
118,119,Dec,10,07:32:27,LabSZ,24287,Failed password for root from 123.235.32.19 port 40652 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
119,120,Dec,10,07:32:27,LabSZ,24287,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
120,121,Dec,10,07:32:27,LabSZ,24289,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
121,122,Dec,10,07:32:29,LabSZ,24289,Failed password for root from 123.235.32.19 port 49720 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
122,123,Dec,10,07:32:29,LabSZ,24289,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
123,124,Dec,10,07:33:58,LabSZ,24291,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
124,125,Dec,10,07:34:00,LabSZ,24291,Failed password for root from 123.235.32.19 port 45568 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
125,126,Dec,10,07:34:00,LabSZ,24291,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
126,127,Dec,10,07:34:02,LabSZ,24293,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
127,128,Dec,10,07:34:04,LabSZ,24293,Failed password for root from 123.235.32.19 port 48588 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
128,129,Dec,10,07:34:06,LabSZ,24293,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
129,130,Dec,10,07:34:07,LabSZ,24295,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
130,131,Dec,10,07:34:10,LabSZ,24295,Failed password for root from 123.235.32.19 port 50950 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
131,132,Dec,10,07:34:10,LabSZ,24295,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
132,133,Dec,10,07:34:13,LabSZ,24297,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
133,134,Dec,10,07:34:15,LabSZ,24297,Failed password for root from 123.235.32.19 port 54024 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
134,135,Dec,10,07:34:15,LabSZ,24297,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
135,136,Dec,10,07:34:21,LabSZ,24299,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
136,137,Dec,10,07:34:23,LabSZ,24299,Failed password for root from 123.235.32.19 port 57100 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
137,138,Dec,10,07:34:24,LabSZ,24299,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
138,139,Dec,10,07:34:33,LabSZ,24301,Did not receive identification string from 123.235.32.19,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
139,140,Dec,10,07:35:15,LabSZ,24303,Did not receive identification string from 177.79.82.136,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
140,141,Dec,10,07:42:49,LabSZ,24318,Invalid user inspur from 183.136.162.51,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
141,142,Dec,10,07:42:49,LabSZ,24318,input_userauth_request: invalid user inspur [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
142,143,Dec,10,07:42:49,LabSZ,24318,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
143,144,Dec,10,07:42:49,LabSZ,24318,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.136.162.51,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
144,145,Dec,10,07:42:51,LabSZ,24318,Failed password for invalid user inspur from 183.136.162.51 port 55204 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
145,146,Dec,10,07:42:51,LabSZ,24318,Received disconnect from 183.136.162.51: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
146,147,Dec,10,07:48:00,LabSZ,24321,reverse mapping checking getaddrinfo for 191-210-223-172.user.vivozap.com.br [191.210.223.172] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
147,148,Dec,10,07:48:00,LabSZ,24321,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=191.210.223.172  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
148,149,Dec,10,07:48:03,LabSZ,24321,Failed password for root from 191.210.223.172 port 31473 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
149,150,Dec,10,07:48:03,LabSZ,24321,Connection closed by 191.210.223.172 [preauth],"6    E16
Name: EventId, dtype: object","6    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
150,151,Dec,10,07:51:09,LabSZ,24323,Did not receive identification string from 195.154.37.122,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
151,152,Dec,10,07:51:12,LabSZ,24324,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
152,153,Dec,10,07:51:12,LabSZ,24324,Invalid user support from 195.154.37.122,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
153,154,Dec,10,07:51:12,LabSZ,24324,input_userauth_request: invalid user support [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
154,155,Dec,10,07:51:12,LabSZ,24324,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
155,156,Dec,10,07:51:12,LabSZ,24324,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=195.154.37.122,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
156,157,Dec,10,07:51:15,LabSZ,24324,Failed password for invalid user support from 195.154.37.122 port 56539 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
157,158,Dec,10,07:51:15,LabSZ,24324,error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],"17    E15
Name: EventId, dtype: object","17    error: Received disconnect from 195.154.37.122...
Name: EventTemplate, dtype: object"
158,159,Dec,10,07:51:17,LabSZ,24326,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
159,160,Dec,10,07:51:18,LabSZ,24326,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=195.154.37.122  user=uucp,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
160,161,Dec,10,07:51:20,LabSZ,24326,Failed password for uucp from 195.154.37.122 port 59266 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
161,162,Dec,10,07:51:20,LabSZ,24326,error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],"17    E15
Name: EventId, dtype: object","17    error: Received disconnect from 195.154.37.122...
Name: EventTemplate, dtype: object"
162,163,Dec,10,07:53:26,LabSZ,24329,Connection closed by 194.190.163.22 [preauth],"6    E16
Name: EventId, dtype: object","6    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
163,164,Dec,10,07:55:55,LabSZ,24331,Invalid user test from 52.80.34.196,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
164,165,Dec,10,07:55:55,LabSZ,24331,input_userauth_request: invalid user test [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
165,166,Dec,10,07:55:55,LabSZ,24331,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
166,167,Dec,10,07:55:55,LabSZ,24331,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=ec2-52-80-34-196.cn-north-1.compute.amazonaws.com.cn,"7    E6
Name: EventId, dtype: object","7    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
167,168,Dec,10,07:56:02,LabSZ,24331,Failed password for invalid user test from 52.80.34.196 port 36060 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
168,169,Dec,10,07:56:02,LabSZ,24331,Received disconnect from 52.80.34.196: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
169,170,Dec,10,07:56:13,LabSZ,24333,Did not receive identification string from 103.207.39.165,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
170,171,Dec,10,07:56:14,LabSZ,24334,Invalid user support from 103.207.39.165,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
171,172,Dec,10,07:56:14,LabSZ,24334,input_userauth_request: invalid user support [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
172,173,Dec,10,07:56:14,LabSZ,24334,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
173,174,Dec,10,07:56:14,LabSZ,24334,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.165,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
174,175,Dec,10,07:56:15,LabSZ,24334,Failed password for invalid user support from 103.207.39.165 port 58158 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
175,176,Dec,10,07:56:15,LabSZ,24334,Received disconnect from 103.207.39.165: 11: Closed due to user request. [preauth],"18    E19
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*> user <*> <*>
Name: EventTemplate, dtype: object"
176,177,Dec,10,08:07:00,LabSZ,24336,Connection closed by 194.190.163.22 [preauth],"6    E16
Name: EventId, dtype: object","6    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
177,178,Dec,10,08:08:41,LabSZ,24338,Invalid user inspur from 175.102.13.6,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
178,179,Dec,10,08:08:41,LabSZ,24338,input_userauth_request: invalid user inspur [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
179,180,Dec,10,08:08:41,LabSZ,24338,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
180,181,Dec,10,08:08:41,LabSZ,24338,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=175.102.13.6,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
181,182,Dec,10,08:08:43,LabSZ,24338,Failed password for invalid user inspur from 175.102.13.6 port 47130 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
182,183,Dec,10,08:08:43,LabSZ,24338,Received disconnect from 175.102.13.6: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
183,184,Dec,10,08:20:23,LabSZ,24358,Connection closed by 194.190.163.22 [preauth],"6    E16
Name: EventId, dtype: object","6    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
184,185,Dec,10,08:24:32,LabSZ,24361,Invalid user  0101 from 5.188.10.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
185,186,Dec,10,08:24:32,LabSZ,24361,input_userauth_request: invalid user  0101 [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
186,187,Dec,10,08:24:32,LabSZ,24361,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
187,188,Dec,10,08:24:32,LabSZ,24361,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
188,189,Dec,10,08:24:35,LabSZ,24361,Failed password for invalid user  0101 from 5.188.10.180 port 36279 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
189,190,Dec,10,08:24:36,LabSZ,24361,Connection closed by 5.188.10.180 [preauth],"6    E16
Name: EventId, dtype: object","6    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
190,191,Dec,10,08:24:40,LabSZ,24363,Invalid user 0 from 5.188.10.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
191,192,Dec,10,08:24:40,LabSZ,24363,input_userauth_request: invalid user 0 [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
192,193,Dec,10,08:24:40,LabSZ,24363,Failed none for invalid user 0 from 5.188.10.180 port 49811 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
193,194,Dec,10,08:24:43,LabSZ,24363,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
194,195,Dec,10,08:24:43,LabSZ,24363,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
195,196,Dec,10,08:24:45,LabSZ,24363,Failed password for invalid user 0 from 5.188.10.180 port 49811 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
