,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
121,122,17/06/09,20:10:52,INFO,executor.Executor,Finished task 2.0 in stage 1.0 (TID 69). 2523 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
122,123,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 87,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
123,124,17/06/09,20:10:52,INFO,executor.Executor,Running task 0.0 in stage 2.0 (TID 87),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
124,125,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 101,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
125,126,17/06/09,20:10:52,INFO,executor.Executor,Running task 1.0 in stage 2.0 (TID 101),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
126,127,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 112,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
127,128,17/06/09,20:10:52,INFO,executor.Executor,Running task 2.0 in stage 2.0 (TID 112),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
128,129,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 118,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
129,130,17/06/09,20:10:52,INFO,executor.Executor,Running task 3.0 in stage 2.0 (TID 118),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
130,131,17/06/09,20:10:52,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 11,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
131,132,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 119,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
132,133,17/06/09,20:10:52,INFO,executor.Executor,Running task 4.0 in stage 2.0 (TID 119),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
133,134,17/06/09,20:10:52,INFO,storage.MemoryStore,"Block broadcast_11_piece0 stored as bytes in memory (estimated size 5.4 KB, free 344.7 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
134,135,17/06/09,20:10:52,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 11 took 15 ms,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
135,136,17/06/09,20:10:52,INFO,storage.MemoryStore,"Block broadcast_11 stored as values in memory (estimated size 9.2 KB, free 353.9 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
136,137,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_4 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
137,138,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_3 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
138,139,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_2 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
139,140,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_0 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
140,141,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_1 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
141,142,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -147, init = 186, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
142,143,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -147, init = 186, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
143,144,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 41, boot = -139, init = 179, finish = 1","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
144,145,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 38, boot = -156, init = 194, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
145,146,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -159, init = 198, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
146,147,17/06/09,20:10:52,INFO,executor.Executor,Finished task 4.0 in stage 2.0 (TID 119). 2087 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
147,148,17/06/09,20:10:52,INFO,executor.Executor,Finished task 2.0 in stage 2.0 (TID 112). 2087 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
148,149,17/06/09,20:10:52,INFO,executor.Executor,Finished task 3.0 in stage 2.0 (TID 118). 2087 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
149,150,17/06/09,20:10:52,INFO,executor.Executor,Finished task 1.0 in stage 2.0 (TID 101). 2087 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
150,151,17/06/09,20:10:52,INFO,executor.Executor,Finished task 0.0 in stage 2.0 (TID 87). 2087 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
151,152,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 122,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
152,153,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 3.0 (TID 122),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
153,154,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 136,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
154,155,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 3.0 (TID 136),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
155,156,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 150,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
156,157,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 3.0 (TID 150),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
157,158,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 158,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
158,159,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 3.0 (TID 158),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
159,160,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 12,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
160,161,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 159,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
161,162,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 3.0 (TID 159),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
162,163,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
163,164,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 12 took 30 ms,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
164,165,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
165,166,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_4 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
166,167,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_3 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
167,168,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_0 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
168,169,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_1 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
169,170,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_2 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
170,171,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
171,172,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
172,173,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
173,174,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
174,175,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
175,176,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -170, init = 208, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
176,177,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -171, init = 212, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
177,178,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -160, init = 200, finish = 1","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
178,179,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -172, init = 210, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
179,180,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -173, init = 213, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
180,181,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
181,182,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
182,183,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
183,184,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
184,185,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
185,186,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
186,187,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
187,188,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
188,189,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
189,190,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
190,191,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
191,192,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
192,193,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
193,194,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
194,195,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
195,196,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
196,197,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
197,198,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
198,199,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
199,200,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
200,201,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
